,close,high,low,open,tradeTime,tradeTimeinMills,volume
98,103.9200,103.9200,103.8800,103.8900,20190820110200,1566313320000,2600
99,103.9900,104.0400,103.9400,103.9500,20190820110300,1566313380000,3963
100,103.9550,103.9800,103.8960,103.9800,20190820110400,1566313440000,1626
101,103.9700,103.9825,103.9500,103.9700,20190820110500,1566313500000,1300
102,104.2900,104.2900,104.0500,104.0700,20190820110600,1566313560000,6793
103,104.3500,104.4000,104.1600,104.2750,20190820110700,1566313620000,8955
104,104.4800,104.4800,104.3200,104.3200,20190820110800,1566313680000,7700
105,104.4100,104.4900,104.2400,104.3350,20190820110900,1566313740000,5962
106,104.4200,104.4200,104.3300,104.3350,20190820111000,1566313800000,1800
107,104.3600,104.3900,104.3300,104.3900,20190820111100,1566313860000,3100
108,104.4000,104.4200,104.3000,104.3300,20190820111200,1566313920000,3984
109,104.4100,104.4600,104.3900,104.4300,20190820111300,1566313980000,3000
110,104.3250,104.4000,104.3000,104.4000,20190820111400,1566314040000,3107
111,104.4200,104.4200,104.3300,104.3300,20190820111500,1566314100000,2494
112,104.4700,104.4700,104.4000,104.4300,20190820111600,1566314160000,3585
113,104.4500,104.5200,104.4200,104.4900,20190820111700,1566314220000,3085
114,104.5200,104.5200,104.4600,104.4700,20190820111800,1566314280000,800
115,104.4450,104.5000,104.4450,104.4750,20190820111900,1566314340000,2268
116,104.3600,104.4700,104.3300,104.4646,20190820112000,1566314400000,2845
117,104.1900,104.3500,104.1900,104.3300,20190820112100,1566314460000,3200
118,104.3300,104.3400,104.2900,104.2900,20190820112200,1566314520000,1200
119,104.2050,104.3508,104.1900,104.3508,20190820112300,1566314580000,1531
120,104.2250,104.2800,104.1750,104.1800,20190820112400,1566314640000,3605
121,104.2950,104.3400,104.2350,104.2350,20190820112500,1566314700000,900
122,104.3100,104.4000,104.2950,104.2950,20190820112600,1566314760000,1800
123,104.3700,104.4000,104.3450,104.3500,20190820112700,1566314820000,1000
124,104.3450,104.3859,104.3300,104.3700,20190820112800,1566314880000,1200
125,104.2150,104.3350,104.1850,104.3350,20190820112900,1566314940000,2650
126,104.1750,104.2200,104.0800,104.2200,20190820113000,1566315000000,3122
127,104.2000,104.2100,104.1400,104.1400,20190820113100,1566315060000,2009
128,104.1700,104.2100,104.1500,104.1700,20190820113200,1566315120000,2300
129,104.2700,104.2700,104.2300,104.2300,20190820113300,1566315180000,900
130,104.2500,104.3000,104.2400,104.2750,20190820113400,1566315240000,2104
131,104.2500,104.2500,104.1300,104.1900,20190820113500,1566315300000,1200
132,104.2200,104.2300,104.2200,104.2300,20190820113600,1566315360000,200
133,104.2100,104.2400,104.1600,104.2050,20190820113700,1566315420000,5600
134,104.1993,104.2023,104.1600,104.2000,20190820113800,1566315480000,12322
135,104.2100,104.2100,104.1350,104.1650,20190820113900,1566315540000,3550
136,104.2188,104.2500,104.1600,104.2200,20190820114000,1566315600000,2500
137,104.1700,104.2150,104.1600,104.2150,20190820114100,1566315660000,1849
138,104.1300,104.1750,104.0600,104.1750,20190820114200,1566315720000,2294
139,104.0900,104.1055,104.0500,104.1055,20190820114300,1566315780000,1274
140,104.0100,104.0625,103.9700,104.0625,20190820114400,1566315840000,3249
141,104.2100,104.2200,104.0600,104.0900,20190820114500,1566315900000,1400
142,104.2250,104.2450,104.2000,104.2100,20190820114600,1566315960000,3700
143,104.2100,104.2550,104.1850,104.2500,20190820114700,1566316020000,2300
144,104.1100,104.1750,104.1100,104.1750,20190820114800,1566316080000,1100
145,104.2100,104.2400,104.2100,104.2350,20190820114900,1566316140000,821
146,104.2350,104.3300,104.2200,104.2300,20190820115000,1566316200000,11921
147,104.2800,104.2800,104.2450,104.2500,20190820115100,1566316260000,1738
148,104.3100,104.3700,104.2650,104.2650,20190820115200,1566316320000,3236
149,104.2100,104.2900,104.2100,104.2900,20190820115300,1566316380000,2200
150,104.2950,104.3200,104.2200,104.2300,20190820115400,1566316440000,1900
151,104.1800,104.2900,104.1500,104.2900,20190820115500,1566316500000,1600
152,104.2400,104.2500,104.1750,104.1900,20190820115600,1566316560000,2400
153,104.3400,104.3700,104.2650,104.2700,20190820115700,1566316620000,800
154,104.3200,104.3500,104.3100,104.3100,20190820115800,1566316680000,3066
155,104.3000,104.3200,104.2288,104.3200,20190820115900,1566316740000,3938
156,104.3200,104.3200,104.2850,104.3100,20190820120000,1566316800000,300
157,104.3250,104.3450,104.2800,104.2800,20190820120100,1566316860000,2001
158,104.3494,104.3494,104.3300,104.3400,20190820120200,1566316920000,500
159,104.2800,104.3700,104.2800,104.3700,20190820120300,1566316980000,1806
160,104.2350,104.2900,104.2100,104.2850,20190820120400,1566317040000,2100
161,104.1850,104.2400,104.1800,104.2330,20190820120500,1566317100000,11500
162,104.2100,104.2100,104.1500,104.1800,20190820120600,1566317160000,1800
163,104.2250,104.2300,104.2000,104.2000,20190820120700,1566317220000,400
164,104.2900,104.2900,104.2500,104.2600,20190820120800,1566317280000,1098
165,104.3400,104.3400,104.2800,104.2800,20190820120900,1566317340000,1282
166,104.3500,104.3500,104.3250,104.3400,20190820121000,1566317400000,2286
167,104.3300,104.3426,104.3050,104.3400,20190820121100,1566317460000,1666
168,104.3500,104.3650,104.3350,104.3400,20190820121200,1566317520000,700
169,104.3100,104.3700,104.3000,104.3700,20190820121300,1566317580000,1897
170,104.3300,104.3300,104.3050,104.3050,20190820121400,1566317640000,700
171,104.4300,104.4300,104.3700,104.3800,20190820121500,1566317700000,1360
172,104.4200,104.4700,104.4200,104.4600,20190820121600,1566317760000,2448
173,104.4380,104.4380,104.4000,104.4300,20190820121700,1566317820000,731
174,104.4100,104.4100,104.4000,104.4000,20190820121800,1566317880000,600
175,104.4300,104.4400,104.4200,104.4200,20190820121900,1566317940000,10600
176,104.4650,104.4800,104.4300,104.4400,20190820122000,1566318000000,2041
177,104.4350,104.4850,104.4350,104.4800,20190820122100,1566318060000,2357
178,104.3900,104.4400,104.3500,104.4350,20190820122200,1566318120000,2600
179,104.3400,104.4100,104.3400,104.3900,20190820122300,1566318180000,1300
180,104.2750,104.3100,104.2750,104.2800,20190820122400,1566318240000,700
181,104.3200,104.3200,104.2600,104.2900,20190820122500,1566318300000,3700
182,104.2800,104.3000,104.2800,104.2900,20190820122600,1566318360000,700
183,104.2600,104.2700,104.2400,104.2700,20190820122700,1566318420000,2363
184,104.2300,104.2600,104.2300,104.2600,20190820122800,1566318480000,1369
185,104.2100,104.2300,104.1900,104.2150,20190820122900,1566318540000,2600
186,104.2300,104.2300,104.2000,104.2052,20190820123000,1566318600000,1920
187,104.1800,104.2300,104.1800,104.2300,20190820123100,1566318660000,900
188,104.1750,104.1800,104.1600,104.1700,20190820123200,1566318720000,700
189,104.1500,104.1750,104.1500,104.1750,20190820123300,1566318780000,588
190,104.1600,104.2000,104.1350,104.1700,20190820123400,1566318840000,11243
191,104.1050,104.1800,104.0900,104.1600,20190820123500,1566318900000,3083
192,104.1200,104.1200,104.0900,104.1100,20190820123600,1566318960000,900
193,104.1000,104.1000,104.0200,104.0600,20190820123700,1566319020000,3513
194,104.1450,104.1450,104.1295,104.1300,20190820123800,1566319080000,1099
195,104.1000,104.1750,104.1000,104.1700,20190820123900,1566319140000,800
196,104.1550,104.1550,104.1000,104.1250,20190820124000,1566319200000,1500
197,104.1300,104.1950,104.1300,104.1950,20190820124100,1566319260000,1200
198,104.0700,104.1000,104.0700,104.1000,20190820124200,1566319320000,1500
199,104.0750,104.0750,104.0700,104.0700,20190820124300,1566319380000,500
200,104.0500,104.0650,104.0400,104.0600,20190820124400,1566319440000,930
201,104.0900,104.0900,104.0600,104.0700,20190820124500,1566319500000,900
202,104.1300,104.1350,104.1200,104.1200,20190820124600,1566319560000,400
203,104.1700,104.1800,104.1300,104.1600,20190820124700,1566319620000,1443
204,104.2000,104.2000,104.1800,104.1800,20190820124800,1566319680000,200
205,104.1750,104.2450,104.1750,104.2450,20190820124900,1566319740000,7457
206,104.2100,104.2100,104.1700,104.1850,20190820125000,1566319800000,2370
207,104.1900,104.1900,104.1700,104.1700,20190820125100,1566319860000,900
208,104.2495,104.2600,104.1800,104.1800,20190820125200,1566319920000,3228
209,104.2500,104.2800,104.2500,104.2800,20190820125300,1566319980000,682
210,104.1400,104.2200,104.1400,104.2200,20190820125400,1566320040000,1200
211,104.1850,104.1850,104.1500,104.1500,20190820125500,1566320100000,800
212,104.2700,104.3000,104.2200,104.2200,20190820125600,1566320160000,2000
213,104.2600,104.2700,104.2550,104.2600,20190820125700,1566320220000,500
214,104.3000,104.3100,104.2800,104.2800,20190820125800,1566320280000,700
215,104.3000,104.3500,104.3000,104.3500,20190820125900,1566320340000,1300
216,104.2950,104.3000,104.2700,104.3000,20190820130000,1566320400000,1400
217,104.3400,104.3400,104.3100,104.3100,20190820130100,1566320460000,500
218,104.3264,104.3600,104.3264,104.3600,20190820130200,1566320520000,1700
219,104.3300,104.3550,104.3100,104.3500,20190820130300,1566320580000,2017
220,104.3950,104.3950,104.3250,104.3250,20190820130400,1566320640000,2947
221,104.4600,104.4600,104.3600,104.3600,20190820130500,1566320700000,1064
222,104.5400,104.5650,104.4500,104.4500,20190820130600,1566320760000,1502
223,104.6250,104.7000,104.5600,104.5600,20190820130700,1566320820000,65025
224,104.7100,104.7100,104.6100,104.6100,20190820130800,1566320880000,1175
225,104.6400,104.6500,104.5800,104.6500,20190820130900,1566320940000,3626
226,104.6700,104.6800,104.6400,104.6600,20190820131000,1566321000000,2926
227,104.7100,104.7100,104.6800,104.7000,20190820131100,1566321060000,1000
228,104.7100,104.7350,104.7100,104.7200,20190820131200,1566321120000,1700
229,104.6750,104.7100,104.6401,104.6800,20190820131300,1566321180000,1031
230,104.7300,104.7900,104.7100,104.7100,20190820131400,1566321240000,662
231,104.6900,104.7500,104.6900,104.7400,20190820131500,1566321300000,2363
232,104.7070,104.7200,104.7050,104.7050,20190820131600,1566321360000,2300
233,104.6800,104.7100,104.6800,104.7000,20190820131700,1566321420000,1000
234,104.7200,104.7200,104.6750,104.6900,20190820131800,1566321480000,900
235,104.6200,104.7250,104.6200,104.7000,20190820131900,1566321540000,945
236,104.5950,104.6200,104.5800,104.5900,20190820132000,1566321600000,1100
237,104.5900,104.6100,104.5900,104.5900,20190820132100,1566321660000,1500
238,104.6350,104.6350,104.5800,104.5800,20190820132200,1566321720000,800
239,104.6500,104.6500,104.6200,104.6350,20190820132300,1566321780000,700
240,104.6300,104.6900,104.6300,104.6500,20190820132400,1566321840000,3271
241,104.6200,104.6500,104.6100,104.6500,20190820132500,1566321900000,2000
242,104.6500,104.6700,104.6300,104.6300,20190820132600,1566321960000,1200
243,104.7200,104.7300,104.6500,104.6500,20190820132700,1566322020000,2100
244,104.7300,104.7400,104.7200,104.7200,20190820132800,1566322080000,500
245,104.7200,104.7400,104.7000,104.7400,20190820132900,1566322140000,1931
246,104.7800,104.7800,104.7200,104.7200,20190820133000,1566322200000,1700
247,104.6950,104.7700,104.6900,104.7700,20190820133100,1566322260000,3500
248,104.7700,104.8000,104.7450,104.7450,20190820133200,1566322320000,1025
249,104.7200,104.7800,104.7200,104.7663,20190820133300,1566322380000,612
250,104.7044,104.7300,104.6900,104.7150,20190820133400,1566322440000,2727
251,104.7200,104.7200,104.6500,104.6800,20190820133500,1566322500000,5785
252,104.6589,104.7100,104.6400,104.6800,20190820133600,1566322560000,6195
253,104.6950,104.7000,104.6600,104.6600,20190820133700,1566322620000,700
254,104.6650,104.7000,104.6650,104.6900,20190820133800,1566322680000,3041
255,104.6700,104.6726,104.6300,104.6700,20190820133900,1566322740000,5098
256,104.6900,104.6900,104.6500,104.6700,20190820134000,1566322800000,11099
257,104.7900,104.7900,104.6700,104.6900,20190820134100,1566322860000,1972
258,104.8000,104.8300,104.8000,104.8050,20190820134200,1566322920000,3451
259,104.7500,104.7900,104.7500,104.7900,20190820134300,1566322980000,600
260,104.7500,104.7600,104.7450,104.7450,20190820134400,1566323040000,7790
261,104.6900,104.7500,104.6900,104.7500,20190820134500,1566323100000,1500
262,104.7050,104.7400,104.7050,104.7400,20190820134600,1566323160000,2300
263,104.7500,104.7500,104.6960,104.7050,20190820134700,1566323220000,12665
264,104.7400,104.7597,104.7200,104.7300,20190820134800,1566323280000,15036
265,104.8300,104.8300,104.7400,104.7400,20190820134900,1566323340000,1968
266,104.7700,104.8700,104.7600,104.8700,20190820135000,1566323400000,1900
267,104.7900,104.7900,104.7500,104.7750,20190820135100,1566323460000,2195
