,close,high,low,open,tradeTime,tradeTimeinMills,volume
111,96.7400,96.7400,96.7300,96.7300,2019-05-01 11:21:00,1556724060000,600
112,96.6800,96.7400,96.6800,96.7400,2019-05-01 11:22:00,1556724120000,2000
113,96.6400,96.6900,96.6400,96.6800,2019-05-01 11:23:00,1556724180000,1100
114,96.6400,96.6500,96.6400,96.6500,2019-05-01 11:24:00,1556724240000,600
115,96.5950,96.6200,96.5950,96.6200,2019-05-01 11:25:00,1556724300000,506
116,96.5100,96.5800,96.5100,96.5800,2019-05-01 11:26:00,1556724360000,1430
117,96.4750,96.5500,96.4750,96.5400,2019-05-01 11:27:00,1556724420000,1400
118,96.4500,96.4650,96.4500,96.4650,2019-05-01 11:28:00,1556724480000,500
119,96.3800,96.4300,96.3800,96.4300,2019-05-01 11:29:00,1556724540000,600
120,96.3400,96.3700,96.3400,96.3700,2019-05-01 11:30:00,1556724600000,5651
121,96.3035,96.3600,96.3000,96.3368,2019-05-01 11:31:00,1556724660000,3260
122,96.2500,96.2900,96.2500,96.2900,2019-05-01 11:32:00,1556724720000,5005
123,96.1800,96.2600,96.1700,96.2200,2019-05-01 11:33:00,1556724780000,6980
124,96.1800,96.2000,96.1650,96.1700,2019-05-01 11:34:00,1556724840000,5296
125,96.2000,96.2100,96.1650,96.1700,2019-05-01 11:35:00,1556724900000,3110
126,96.2900,96.2900,96.1900,96.1900,2019-05-01 11:36:00,1556724960000,3478
127,96.3300,96.3300,96.2800,96.2900,2019-05-01 11:37:00,1556725020000,1327
128,96.3350,96.3800,96.3350,96.3600,2019-05-01 11:38:00,1556725080000,1112
129,96.3500,96.3500,96.3300,96.3300,2019-05-01 11:39:00,1556725140000,900
130,96.3600,96.3900,96.3500,96.3500,2019-05-01 11:40:00,1556725200000,1897
131,96.4000,96.4400,96.3800,96.3900,2019-05-01 11:41:00,1556725260000,4801
132,96.4200,96.4200,96.3900,96.3900,2019-05-01 11:42:00,1556725320000,1500
133,96.4650,96.4800,96.4500,96.4500,2019-05-01 11:43:00,1556725380000,700
134,96.4200,96.4500,96.4100,96.4400,2019-05-01 11:44:00,1556725440000,1499
135,96.4100,96.4450,96.4000,96.4450,2019-05-01 11:45:00,1556725500000,868
136,96.4250,96.4250,96.4100,96.4200,2019-05-01 11:46:00,1556725560000,300
137,96.4037,96.4300,96.4000,96.4300,2019-05-01 11:47:00,1556725620000,1151
138,96.4100,96.4100,96.3900,96.4100,2019-05-01 11:48:00,1556725680000,700
139,96.3800,96.4400,96.3800,96.4200,2019-05-01 11:49:00,1556725740000,3695
140,96.4100,96.4100,96.3800,96.3950,2019-05-01 11:51:00,1556725860000,2273
141,96.4500,96.4600,96.4100,96.4320,2019-05-01 11:52:00,1556725920000,1905
142,96.5300,96.5300,96.4600,96.4800,2019-05-01 11:53:00,1556725980000,1400
143,96.4700,96.5300,96.4550,96.5300,2019-05-01 11:54:00,1556726040000,2400
144,96.4700,96.4800,96.4700,96.4800,2019-05-01 11:55:00,1556726100000,300
145,96.4800,96.5200,96.4800,96.5000,2019-05-01 11:56:00,1556726160000,2243
146,96.4600,96.4900,96.4600,96.4800,2019-05-01 11:58:00,1556726280000,882
147,96.4500,96.4700,96.4400,96.4700,2019-05-01 11:59:00,1556726340000,1000
148,96.4400,96.4450,96.4300,96.4400,2019-05-01 12:00:00,1556726400000,1400
149,96.5100,96.5100,96.4400,96.4400,2019-05-01 12:01:00,1556726460000,2632
150,96.5000,96.5000,96.4800,96.4900,2019-05-01 12:02:00,1556726520000,900
151,96.5250,96.5250,96.5250,96.5250,2019-05-01 12:03:00,1556726580000,100
152,96.4700,96.5250,96.4700,96.5250,2019-05-01 12:04:00,1556726640000,1300
153,96.4600,96.4600,96.4600,96.4600,2019-05-01 12:05:00,1556726700000,100
154,96.4600,96.4600,96.4400,96.4600,2019-05-01 12:06:00,1556726760000,1200
155,96.4400,96.4800,96.4400,96.4600,2019-05-01 12:07:00,1556726820000,2012
156,96.4238,96.4400,96.4100,96.4400,2019-05-01 12:08:00,1556726880000,1060
157,96.3800,96.4200,96.3800,96.4200,2019-05-01 12:09:00,1556726940000,516
158,96.3876,96.3950,96.3800,96.3800,2019-05-01 12:10:00,1556727000000,2280
159,96.3950,96.3950,96.3600,96.3600,2019-05-01 12:11:00,1556727060000,1100
160,96.3400,96.3950,96.3400,96.3950,2019-05-01 12:12:00,1556727120000,5474
161,96.3100,96.3400,96.3100,96.3250,2019-05-01 12:13:00,1556727180000,2400
162,96.3300,96.3400,96.3200,96.3300,2019-05-01 12:14:00,1556727240000,1300
163,96.3450,96.3500,96.3300,96.3330,2019-05-01 12:15:00,1556727300000,945
164,96.3300,96.3450,96.3300,96.3450,2019-05-01 12:16:00,1556727360000,739
165,96.3650,96.3650,96.3500,96.3500,2019-05-01 12:17:00,1556727420000,800
166,96.3100,96.3500,96.3100,96.3500,2019-05-01 12:18:00,1556727480000,1100
167,96.2700,96.3050,96.2600,96.3000,2019-05-01 12:19:00,1556727540000,2000
168,96.2300,96.2800,96.2300,96.2800,2019-05-01 12:20:00,1556727600000,1400
169,96.2800,96.2800,96.2300,96.2400,2019-05-01 12:21:00,1556727660000,1425
170,96.3000,96.3000,96.2900,96.2900,2019-05-01 12:22:00,1556727720000,946
171,96.2700,96.3000,96.2700,96.3000,2019-05-01 12:23:00,1556727780000,600
172,96.3150,96.3250,96.2500,96.2800,2019-05-01 12:24:00,1556727840000,1100
173,96.2900,96.3150,96.2900,96.3150,2019-05-01 12:25:00,1556727900000,700
174,96.2350,96.2800,96.2350,96.2800,2019-05-01 12:26:00,1556727960000,1100
175,96.2550,96.2550,96.2500,96.2500,2019-05-01 12:27:00,1556728020000,300
176,96.3050,96.3050,96.2550,96.2550,2019-05-01 12:28:00,1556728080000,700
177,96.3000,96.3300,96.2900,96.3100,2019-05-01 12:29:00,1556728140000,912
178,96.3200,96.3200,96.2700,96.2950,2019-05-01 12:30:00,1556728200000,1700
179,96.3050,96.3110,96.3050,96.3110,2019-05-01 12:31:00,1556728260000,625
180,96.2900,96.3100,96.2900,96.3000,2019-05-01 12:32:00,1556728320000,963
181,96.3000,96.3000,96.3000,96.3000,2019-05-01 12:33:00,1556728380000,100
182,96.3500,96.3500,96.2900,96.2900,2019-05-01 12:34:00,1556728440000,4560
183,96.3600,96.3600,96.3300,96.3400,2019-05-01 12:35:00,1556728500000,1200
184,96.3170,96.3400,96.3170,96.3300,2019-05-01 12:36:00,1556728560000,903
185,96.2900,96.3300,96.2900,96.3300,2019-05-01 12:37:00,1556728620000,700
186,96.2700,96.2800,96.2500,96.2800,2019-05-01 12:38:00,1556728680000,1587
187,96.2100,96.2600,96.2100,96.2450,2019-05-01 12:39:00,1556728740000,1300
188,96.2100,96.2200,96.2000,96.2100,2019-05-01 12:40:00,1556728800000,900
189,96.1600,96.1900,96.1600,96.1900,2019-05-01 12:41:00,1556728860000,2211
190,96.1400,96.1600,96.1400,96.1600,2019-05-01 12:42:00,1556728920000,1601
191,96.2000,96.2000,96.1400,96.1400,2019-05-01 12:43:00,1556728980000,1200
192,96.2500,96.2500,96.2100,96.2100,2019-05-01 12:44:00,1556729040000,1397
193,96.2250,96.2400,96.2000,96.2000,2019-05-01 12:45:00,1556729100000,3000
194,96.2150,96.2150,96.2000,96.2150,2019-05-01 12:46:00,1556729160000,300
195,96.1250,96.1700,96.1250,96.1700,2019-05-01 12:47:00,1556729220000,800
196,96.1750,96.1750,96.1400,96.1400,2019-05-01 12:48:00,1556729280000,400
197,96.1500,96.1750,96.1500,96.1750,2019-05-01 12:49:00,1556729340000,800
198,96.1300,96.1500,96.1300,96.1500,2019-05-01 12:50:00,1556729400000,510
199,96.1550,96.1550,96.1400,96.1400,2019-05-01 12:51:00,1556729460000,500
200,96.1500,96.1550,96.1500,96.1550,2019-05-01 12:52:00,1556729520000,680
201,96.1700,96.1700,96.1300,96.1400,2019-05-01 12:53:00,1556729580000,2121
202,96.1950,96.2000,96.1700,96.1700,2019-05-01 12:54:00,1556729640000,600
203,96.2100,96.2100,96.1850,96.1900,2019-05-01 12:55:00,1556729700000,1100
204,96.2100,96.2150,96.2100,96.2150,2019-05-01 12:56:00,1556729760000,200
205,96.2050,96.2100,96.1900,96.2100,2019-05-01 12:57:00,1556729820000,1450
206,96.2000,96.2200,96.2000,96.2200,2019-05-01 12:58:00,1556729880000,969
207,96.1800,96.2050,96.1800,96.2050,2019-05-01 12:59:00,1556729940000,1532
208,96.2200,96.2900,96.1800,96.1800,2019-05-01 13:00:00,1556730000000,4672
209,96.2100,96.2300,96.2100,96.2300,2019-05-01 13:02:00,1556730120000,646
210,96.1950,96.1950,96.1950,96.1950,2019-05-01 13:03:00,1556730180000,100
211,96.2100,96.2100,96.2000,96.2000,2019-05-01 13:05:00,1556730300000,300
212,96.2300,96.2300,96.2100,96.2100,2019-05-01 13:06:00,1556730360000,800
213,96.2100,96.2100,96.2100,96.2100,2019-05-01 13:07:00,1556730420000,200
214,96.1950,96.2100,96.1950,96.2000,2019-05-01 13:08:00,1556730480000,600
215,96.1800,96.2200,96.1800,96.2100,2019-05-01 13:09:00,1556730540000,1309
216,96.1250,96.1700,96.1250,96.1700,2019-05-01 13:10:00,1556730600000,800
217,96.1400,96.1400,96.1100,96.1200,2019-05-01 13:11:00,1556730660000,1200
218,96.1300,96.1400,96.0800,96.1400,2019-05-01 13:12:00,1556730720000,952
219,96.1100,96.1100,96.0800,96.1100,2019-05-01 13:13:00,1556730780000,800
220,96.1550,96.1550,96.0900,96.0923,2019-05-01 13:14:00,1556730840000,887
221,96.1150,96.1600,96.1150,96.1600,2019-05-01 13:15:00,1556730900000,1900
222,96.1400,96.1400,96.1400,96.1400,2019-05-01 13:16:00,1556730960000,200
223,96.1200,96.1500,96.1200,96.1500,2019-05-01 13:17:00,1556731020000,1200
224,96.1100,96.1150,96.1100,96.1150,2019-05-01 13:18:00,1556731080000,200
225,96.0846,96.1000,96.0846,96.1000,2019-05-01 13:19:00,1556731140000,694
226,95.9000,96.0700,95.8900,96.0700,2019-05-01 13:20:00,1556731200000,12669
227,95.8550,95.8800,95.8350,95.8700,2019-05-01 13:21:00,1556731260000,3464
228,95.8736,95.8800,95.8500,95.8500,2019-05-01 13:22:00,1556731320000,1480
229,95.9400,95.9400,95.8600,95.8796,2019-05-01 13:23:00,1556731380000,3447
230,95.8800,95.9600,95.8700,95.9500,2019-05-01 13:24:00,1556731440000,2161
231,95.8700,95.9000,95.8700,95.8900,2019-05-01 13:25:00,1556731500000,2300
232,95.8800,95.8800,95.8600,95.8750,2019-05-01 13:26:00,1556731560000,1780
233,95.8400,95.8500,95.8000,95.8500,2019-05-01 13:27:00,1556731620000,3086
234,95.9200,95.9300,95.8500,95.8500,2019-05-01 13:28:00,1556731680000,1000
235,95.9260,95.9260,95.9100,95.9100,2019-05-01 13:29:00,1556731740000,1355
236,95.9200,95.9300,95.8900,95.9000,2019-05-01 13:30:00,1556731800000,1700
237,95.9700,95.9700,95.9300,95.9300,2019-05-01 13:31:00,1556731860000,2400
238,95.9700,96.0000,95.9600,95.9800,2019-05-01 13:32:00,1556731920000,1634
239,95.9600,95.9800,95.9529,95.9529,2019-05-01 13:33:00,1556731980000,1826
240,95.9600,95.9600,95.9500,95.9600,2019-05-01 13:34:00,1556732040000,500
241,95.9300,95.9700,95.9300,95.9700,2019-05-01 13:35:00,1556732100000,1599
242,95.9300,95.9400,95.9200,95.9400,2019-05-01 13:36:00,1556732160000,1500
243,95.9500,95.9500,95.9300,95.9400,2019-05-01 13:37:00,1556732220000,1040
244,95.9600,95.9850,95.9600,95.9800,2019-05-01 13:38:00,1556732280000,4650
245,95.9600,95.9800,95.9600,95.9600,2019-05-01 13:39:00,1556732340000,2273
246,95.9800,95.9800,95.9400,95.9600,2019-05-01 13:40:00,1556732400000,2799
247,95.9400,95.9600,95.9400,95.9600,2019-05-01 13:41:00,1556732460000,1400
248,95.9800,95.9800,95.9550,95.9600,2019-05-01 13:42:00,1556732520000,900
249,96.0000,96.0000,95.9600,95.9800,2019-05-01 13:43:00,1556732580000,2400
250,95.9600,95.9800,95.9600,95.9800,2019-05-01 13:44:00,1556732640000,518
251,96.0293,96.0293,95.9500,95.9600,2019-05-01 13:45:00,1556732700000,4259
252,96.0405,96.0600,96.0300,96.0300,2019-05-01 13:46:00,1556732760000,2025
253,96.0400,96.0400,96.0000,96.0300,2019-05-01 13:47:00,1556732820000,500
254,96.0400,96.0400,96.0200,96.0200,2019-05-01 13:48:00,1556732880000,1200
255,96.0300,96.0700,96.0300,96.0400,2019-05-01 13:49:00,1556732940000,4060
256,96.0300,96.0300,96.0100,96.0200,2019-05-01 13:51:00,1556733060000,3800
257,96.1100,96.1100,96.0400,96.0400,2019-05-01 13:52:00,1556733120000,1100
258,96.1100,96.1100,96.1000,96.1000,2019-05-01 13:53:00,1556733180000,600
259,96.1300,96.1300,96.1000,96.1200,2019-05-01 13:54:00,1556733240000,22279
260,96.2000,96.2000,96.1600,96.1600,2019-05-01 13:55:00,1556733300000,2685
261,96.1800,96.2000,96.1400,96.1800,2019-05-01 13:56:00,1556733360000,1350
262,96.2100,96.2200,96.1600,96.1900,2019-05-01 13:57:00,1556733420000,3150
263,96.1800,96.2100,96.1750,96.2100,2019-05-01 13:58:00,1556733480000,800
264,96.1779,96.1900,96.1650,96.1900,2019-05-01 13:59:00,1556733540000,400
265,96.1800,96.2300,96.1400,96.1800,2019-05-01 14:00:00,1556733600000,5797
266,96.2100,96.2150,96.1700,96.1700,2019-05-01 14:01:00,1556733660000,2241
267,96.2300,96.2300,96.2100,96.2100,2019-05-01 14:02:00,1556733720000,800
268,96.1900,96.2400,96.1900,96.2400,2019-05-01 14:03:00,1556733780000,2482
269,96.3100,96.3200,96.2100,96.2100,2019-05-01 14:04:00,1556733840000,1300
270,96.4300,96.4300,96.3700,96.3700,2019-05-01 14:05:00,1556733900000,2800
271,96.5000,96.5000,96.4300,96.4300,2019-05-01 14:06:00,1556733960000,1500
272,96.5000,96.5400,96.5000,96.5200,2019-05-01 14:07:00,1556734020000,2400
273,96.4700,96.4900,96.4458,96.4800,2019-05-01 14:08:00,1556734080000,3188
274,96.5500,96.5500,96.5200,96.5200,2019-05-01 14:09:00,1556734140000,600
275,96.5900,96.5900,96.5350,96.5700,2019-05-01 14:10:00,1556734200000,9551
276,96.6400,96.6400,96.5601,96.5601,2019-05-01 14:11:00,1556734260000,1400
277,96.6200,96.6750,96.6150,96.6574,2019-05-01 14:12:00,1556734320000,7606
278,96.6000,96.6100,96.5900,96.6000,2019-05-01 14:13:00,1556734380000,3993
279,96.6800,96.6800,96.6000,96.6100,2019-05-01 14:14:00,1556734440000,9164
280,96.7200,96.7200,96.6800,96.7100,2019-05-01 14:15:00,1556734500000,2557
281,96.7150,96.7400,96.7100,96.7200,2019-05-01 14:16:00,1556734560000,1689
282,96.6900,96.7400,96.6800,96.7300,2019-05-01 14:17:00,1556734620000,3400
283,96.6600,96.6850,96.6300,96.6850,2019-05-01 14:18:00,1556734680000,1900
284,96.6500,96.6600,96.6300,96.6600,2019-05-01 14:19:00,1556734740000,1717
285,96.6300,96.6500,96.6300,96.6300,2019-05-01 14:20:00,1556734800000,1301
286,96.6600,96.6700,96.6400,96.6400,2019-05-01 14:21:00,1556734860000,2560
287,96.6800,96.6900,96.6536,96.6576,2019-05-01 14:22:00,1556734920000,2022
288,96.6850,96.6900,96.6600,96.6800,2019-05-01 14:23:00,1556734980000,2699
289,96.6700,96.6700,96.6479,96.6700,2019-05-01 14:24:00,1556735040000,1117
290,96.6500,96.6900,96.6500,96.6800,2019-05-01 14:25:00,1556735100000,1533
291,96.7000,96.7000,96.6400,96.6458,2019-05-01 14:26:00,1556735160000,4009
292,96.6500,96.6800,96.6500,96.6700,2019-05-01 14:27:00,1556735220000,500
293,96.6600,96.6600,96.6200,96.6500,2019-05-01 14:28:00,1556735280000,3300
294,96.6600,96.6750,96.6600,96.6650,2019-05-01 14:29:00,1556735340000,1700
295,96.6800,96.6800,96.6200,96.6500,2019-05-01 14:30:00,1556735400000,5580
296,96.7600,96.7750,96.7000,96.7000,2019-05-01 14:31:00,1556735460000,2534
297,96.7100,96.8000,96.7100,96.7600,2019-05-01 14:32:00,1556735520000,4400
298,96.6200,96.7000,96.6200,96.7000,2019-05-01 14:33:00,1556735580000,3200
299,96.6750,96.6750,96.6350,96.6350,2019-05-01 14:34:00,1556735640000,1965
300,96.6150,96.6600,96.6150,96.6500,2019-05-01 14:35:00,1556735700000,3511
301,96.6500,96.6900,96.5700,96.6000,2019-05-01 14:36:00,1556735760000,2500
302,96.5600,96.6850,96.5500,96.6700,2019-05-01 14:37:00,1556735820000,6922
303,96.5200,96.5650,96.4600,96.5650,2019-05-01 14:38:00,1556735880000,18898
304,96.4000,96.5400,96.4000,96.5200,2019-05-01 14:39:00,1556735940000,9412
305,96.4200,96.4600,96.4000,96.4000,2019-05-01 14:40:00,1556736000000,27470
306,96.5800,96.5800,96.4200,96.4200,2019-05-01 14:41:00,1556736060000,3534
307,96.5250,96.6200,96.5000,96.6200,2019-05-01 14:42:00,1556736120000,5841
308,96.6100,96.6100,96.5100,96.5100,2019-05-01 14:43:00,1556736180000,2879
309,96.6050,96.6100,96.5900,96.6000,2019-05-01 14:44:00,1556736240000,1549
310,96.5700,96.6200,96.5400,96.6200,2019-05-01 14:45:00,1556736300000,3763
311,96.5300,96.5500,96.5200,96.5500,2019-05-01 14:46:00,1556736360000,2091
312,96.5000,96.5350,96.5000,96.5300,2019-05-01 14:47:00,1556736420000,800
313,96.5000,96.5000,96.4800,96.5000,2019-05-01 14:48:00,1556736480000,2340
314,96.4900,96.5254,96.4900,96.5254,2019-05-01 14:49:00,1556736540000,3312
315,96.6500,96.6500,96.5000,96.5100,2019-05-01 14:50:00,1556736600000,5701
316,96.5200,96.6500,96.4600,96.6500,2019-05-01 14:51:00,1556736660000,5464
317,96.6200,96.6200,96.5200,96.5200,2019-05-01 14:52:00,1556736720000,1100
318,96.6500,96.6500,96.5900,96.6100,2019-05-01 14:53:00,1556736780000,2710
